port_label,quarter_label,index_label,MissingValue
"Sweden, Ahus",Q2 2024,20.65,
"Sweden, Ahus",Q3 2024,20.65,
"Sweden, Ahus",Q4 2024,20.65,
"Sweden, Ahus",Q1 2025,20.65,
"Sweden, Gavle",Q1 2006,22.35,
"Sweden, Gavle",Q2 2006,27.05,
"Sweden, Gavle",Q3 2006,31.9,
"Sweden, Gavle",Q4 2006,32.53,
"Sweden, Gavle",Q1 2007,32.53,
"Sweden, Gavle",Q2 2007,32.52,
"Sweden, Gavle",Q3 2007,32.53,
"Sweden, Gavle",Q4 2007,41.72,
"Sweden, Gavle",Q1 2008,50,
"Sweden, Gavle",Q2 2008,55.76,
"Sweden, Gavle",Q3 2008,50.9,
"Sweden, Gavle",Q4 2008,50.9,
"Sweden, Gavle",Q1 2009,47.13,
"Sweden, Gavle",Q2 2009,54.01,
"Sweden, Gavle",Q3 2009,60.51,
"Sweden, Gavle",Q4 2009,74.1,
"Sweden, Gavle",Q1 2010,68.6,
"Sweden, Gavle",Q2 2010,65.09,
"Sweden, Gavle",Q3 2010,65.11,
"Sweden, Gavle",Q4 2010,69.27,
"Sweden, Gavle",Q1 2011,65.77,
"Sweden, Gavle",Q2 2011,49.67,
"Sweden, Gavle",Q3 2011,50.3,
"Sweden, Gavle",Q4 2011,50.04,
"Sweden, Gavle",Q1 2012,49.44,
"Sweden, Gavle",Q2 2012,48.01,
"Sweden, Gavle",Q3 2012,47.19,
"Sweden, Gavle",Q4 2012,39.49,
"Sweden, Gavle",Q1 2013,37.72,
"Sweden, Gavle",Q2 2013,37.88,
"Sweden, Gavle",Q3 2013,32.89,
"Sweden, Gavle",Q4 2013,37.83,
"Sweden, Gavle",Q1 2014,38.33,
"Sweden, Gavle",Q2 2014,38.33,
"Sweden, Gavle",Q3 2014,50.71,
"Sweden, Gavle",Q4 2014,43.22,
"Sweden, Gavle",Q1 2015,42.48,
"Sweden, Gavle",Q2 2015,42.06,
"Sweden, Gavle",Q3 2015,42.69,
"Sweden, Gavle",Q4 2015,45.9,
"Sweden, Gavle",Q1 2016,41.13,
"Sweden, Gavle",Q2 2016,27.38,
"Sweden, Gavle",Q3 2016,27.07,
"Sweden, Gavle",Q4 2016,23.88,
"Sweden, Gavle",Q1 2017,23.92,
"Sweden, Gavle",Q2 2017,30.76,
"Sweden, Gavle",Q3 2017,33.98,
"Sweden, Gavle",Q4 2017,45.8,
"Sweden, Gavle",Q1 2018,45.48,
"Sweden, Gavle",Q2 2018,42.67,
"Sweden, Gavle",Q3 2018,45.54,
"Sweden, Gavle",Q4 2018,46.2,
"Sweden, Gavle",Q1 2019,46.84,
"Sweden, Gavle",Q2 2019,46.85,
"Sweden, Gavle",Q3 2019,46.99,
"Sweden, Gavle",Q4 2019,46.34,
"Sweden, Gavle",Q1 2020,46.12,
"Sweden, Gavle",Q2 2020,43.31,
"Sweden, Gavle",Q3 2020,48.01,
"Sweden, Gavle",Q4 2020,46.91,
"Sweden, Gavle",Q1 2021,46.91,
"Sweden, Gavle",Q2 2021,46.25,
"Sweden, Gavle",Q3 2021,46.25,
"Sweden, Gavle",Q4 2021,39.22,
"Sweden, Gavle",Q1 2022,39.22,
"Sweden, Gavle",Q2 2022,39.82,
"Sweden, Gavle",Q3 2022,39.83,
"Sweden, Gavle",Q4 2022,47.28,
"Sweden, Gavle",Q1 2023,48.71,
"Sweden, Gavle",Q2 2023,49.5,
"Sweden, Gavle",Q3 2023,47.82,
"Sweden, Gavle",Q4 2023,47.75,
"Sweden, Gavle",Q1 2024,47.75,
"Sweden, Gavle",Q2 2024,51.01,
"Sweden, Gavle",Q3 2024,47.42,
"Sweden, Gavle",Q4 2024,54.89,
"Sweden, Gavle",Q1 2025,57.37,
"Sweden, Gothenburg",Q1 2006,183.81,
"Sweden, Gothenburg",Q2 2006,185.52,
"Sweden, Gothenburg",Q3 2006,187.88,
"Sweden, Gothenburg",Q4 2006,180.53,
"Sweden, Gothenburg",Q1 2007,173.02,
"Sweden, Gothenburg",Q2 2007,171.75,
"Sweden, Gothenburg",Q3 2007,163.79,
"Sweden, Gothenburg",Q4 2007,163.79,
"Sweden, Gothenburg",Q1 2008,135.19,
"Sweden, Gothenburg",Q2 2008,148.55,
"Sweden, Gothenburg",Q3 2008,169.49,
"Sweden, Gothenburg",Q4 2008,174.74,
"Sweden, Gothenburg",Q1 2009,178.92,
"Sweden, Gothenburg",Q2 2009,197.67,
"Sweden, Gothenburg",Q3 2009,194.75,
"Sweden, Gothenburg",Q4 2009,203.92,
"Sweden, Gothenburg",Q1 2010,186.67,
"Sweden, Gothenburg",Q2 2010,193.19,
"Sweden, Gothenburg",Q3 2010,193.14,
"Sweden, Gothenburg",Q4 2010,202.68,
"Sweden, Gothenburg",Q1 2011,212.38,
"Sweden, Gothenburg",Q2 2011,210.61,
"Sweden, Gothenburg",Q3 2011,203.91,
"Sweden, Gothenburg",Q4 2011,206.66,
"Sweden, Gothenburg",Q1 2012,199.63,
"Sweden, Gothenburg",Q2 2012,216.89,
"Sweden, Gothenburg",Q3 2012,203.42,
"Sweden, Gothenburg",Q4 2012,219.2,
"Sweden, Gothenburg",Q1 2013,198.18,
"Sweden, Gothenburg",Q2 2013,186.74,
"Sweden, Gothenburg",Q3 2013,201.22,
"Sweden, Gothenburg",Q4 2013,194.72,
"Sweden, Gothenburg",Q1 2014,188.57,
"Sweden, Gothenburg",Q2 2014,182.27,
"Sweden, Gothenburg",Q3 2014,173.92,
"Sweden, Gothenburg",Q4 2014,181.52,
"Sweden, Gothenburg",Q1 2015,152.4,
"Sweden, Gothenburg",Q2 2015,135.37,
"Sweden, Gothenburg",Q3 2015,185.58,
"Sweden, Gothenburg",Q4 2015,189.7,
"Sweden, Gothenburg",Q1 2016,187.09,
"Sweden, Gothenburg",Q2 2016,184.39,
"Sweden, Gothenburg",Q3 2016,173.92,
"Sweden, Gothenburg",Q4 2016,188.96,
"Sweden, Gothenburg",Q1 2017,291.36,
"Sweden, Gothenburg",Q2 2017,274,
"Sweden, Gothenburg",Q3 2017,269.34,
"Sweden, Gothenburg",Q4 2017,178.73,
"Sweden, Gothenburg",Q1 2018,182.49,
"Sweden, Gothenburg",Q2 2018,167.58,
"Sweden, Gothenburg",Q3 2018,162.36,
"Sweden, Gothenburg",Q4 2018,148.34,
"Sweden, Gothenburg",Q1 2019,150.08,
"Sweden, Gothenburg",Q2 2019,150.4,
"Sweden, Gothenburg",Q3 2019,145.36,
"Sweden, Gothenburg",Q4 2019,145.68,
"Sweden, Gothenburg",Q1 2020,138.35,
"Sweden, Gothenburg",Q2 2020,139.05,
"Sweden, Gothenburg",Q3 2020,128.45,
"Sweden, Gothenburg",Q4 2020,139.39,
"Sweden, Gothenburg",Q1 2021,139.27,
"Sweden, Gothenburg",Q2 2021,139.63,
"Sweden, Gothenburg",Q3 2021,146.16,
"Sweden, Gothenburg",Q4 2021,144.63,
"Sweden, Gothenburg",Q1 2022,151.4,
"Sweden, Gothenburg",Q2 2022,160.55,
"Sweden, Gothenburg",Q3 2022,159.08,
"Sweden, Gothenburg",Q4 2022,160.51,
"Sweden, Gothenburg",Q1 2023,162.33,
"Sweden, Gothenburg",Q2 2023,172.41,
"Sweden, Gothenburg",Q3 2023,172.25,
"Sweden, Gothenburg",Q4 2023,179.13,
"Sweden, Gothenburg",Q1 2024,183.49,
"Sweden, Gothenburg",Q2 2024,181.21,
"Sweden, Gothenburg",Q3 2024,175.1,
"Sweden, Gothenburg",Q4 2024,177.22,
"Sweden, Gothenburg",Q1 2025,144.27,
"Sweden, Halmstad",Q1 2006,24.88,
"Sweden, Halmstad",Q1 2007,9.46,
"Sweden, Halmstad",Q2 2007,9.46,
"Sweden, Halmstad",Q3 2007,9.46,
"Sweden, Halmstad",Q4 2007,9.46,
"Sweden, Halmstad",Q3 2008,11.74,
"Sweden, Halmstad",Q4 2008,10.62,
"Sweden, Halmstad",Q1 2009,10.62,
"Sweden, Halmstad",Q1 2010,28.11,
"Sweden, Halmstad",Q2 2010,28.11,
"Sweden, Halmstad",Q3 2010,19.69,
"Sweden, Halmstad",Q4 2010,20.33,
"Sweden, Halmstad",Q1 2011,26.98,
"Sweden, Halmstad",Q2 2011,11.74,
"Sweden, Halmstad",Q3 2011,12.44,
"Sweden, Halmstad",Q4 2011,12.44,
"Sweden, Halmstad",Q1 2012,9.05,
"Sweden, Halmstad",Q2 2012,28.98,
"Sweden, Halmstad",Q3 2012,28.98,
"Sweden, Halmstad",Q4 2012,17.79,
"Sweden, Halmstad",Q1 2013,20.29,
"Sweden, Halmstad",Q2 2013,13.71,
"Sweden, Halmstad",Q3 2013,11.74,
"Sweden, Halmstad",Q4 2013,10.46,
"Sweden, Halmstad",Q1 2014,22.87,
"Sweden, Halmstad",Q2 2014,15.57,
"Sweden, Halmstad",Q3 2014,20.21,
"Sweden, Halmstad",Q4 2014,19.59,
"Sweden, Halmstad",Q1 2015,19.59,
"Sweden, Halmstad",Q2 2015,35.49,
"Sweden, Halmstad",Q3 2015,36.19,
"Sweden, Halmstad",Q4 2015,45.8,
"Sweden, Halmstad",Q1 2016,30.19,
"Sweden, Halmstad",Q2 2016,18.76,
"Sweden, Halmstad",Q3 2016,18.76,
"Sweden, Halmstad",Q4 2016,51.67,
"Sweden, Halmstad",Q1 2017,26.2,
"Sweden, Halmstad",Q2 2017,27.11,
"Sweden, Halmstad",Q3 2017,10.89,
"Sweden, Halmstad",Q4 2017,17.91,
"Sweden, Halmstad",Q1 2018,10.96,
"Sweden, Halmstad",Q3 2018,19.68,
"Sweden, Halmstad",Q4 2018,18.17,
"Sweden, Halmstad",Q1 2019,18.17,
"Sweden, Halmstad",Q2 2019,28.09,
"Sweden, Halmstad",Q3 2019,28.09,
"Sweden, Halmstad",Q4 2019,32.26,
"Sweden, Halmstad",Q1 2020,24.99,
"Sweden, Halmstad",Q2 2020,11.95,
"Sweden, Halmstad",Q3 2020,21.99,
"Sweden, Halmstad",Q4 2020,25.26,
"Sweden, Halmstad",Q1 2021,25.22,
"Sweden, Halmstad",Q2 2021,25.33,
"Sweden, Halmstad",Q3 2021,25.33,
"Sweden, Halmstad",Q4 2021,25.93,
"Sweden, Halmstad",Q1 2022,19.24,
"Sweden, Halmstad",Q2 2022,18.55,
"Sweden, Halmstad",Q3 2022,18.55,
"Sweden, Halmstad",Q4 2022,19.88,
"Sweden, Halmstad",Q1 2023,19.88,
"Sweden, Halmstad",Q2 2023,19.88,
"Sweden, Halmstad",Q3 2023,29.07,
"Sweden, Halmstad",Q4 2023,38.63,
"Sweden, Halmstad",Q1 2024,38.59,
"Sweden, Halmstad",Q2 2024,31.88,
"Sweden, Halmstad",Q3 2024,31.88,
"Sweden, Halmstad",Q4 2024,24.49,
"Sweden, Halmstad",Q1 2025,24.49,
"Sweden, Haraholmen",Q3 2008,11.26,
"Sweden, Haraholmen",Q4 2008,11.26,
"Sweden, Haraholmen",Q1 2009,11.26,
"Sweden, Haraholmen",Q2 2009,11.26,
"Sweden, Haraholmen",Q3 2009,11.26,
"Sweden, Haraholmen",Q4 2009,11.26,
"Sweden, Haraholmen",Q1 2010,11.26,
"Sweden, Haraholmen",Q2 2010,11.26,
"Sweden, Haraholmen",Q3 2010,11.26,
"Sweden, Haraholmen",Q4 2010,11.26,
"Sweden, Haraholmen",Q1 2011,11.26,
"Sweden, Harnosand",Q2 2015,12.43,
"Sweden, Harnosand",Q3 2015,12.43,
"Sweden, Harnosand",Q4 2015,12.43,
"Sweden, Helsinborg",Q1 2006,42.32,
"Sweden, Helsinborg",Q2 2006,55.22,
"Sweden, Helsinborg",Q3 2006,55.22,
"Sweden, Helsinborg",Q4 2006,64.33,
"Sweden, Helsinborg",Q1 2007,57.89,
"Sweden, Helsinborg",Q2 2007,65.59,
"Sweden, Helsinborg",Q3 2007,54.38,
"Sweden, Helsinborg",Q4 2007,56.31,
"Sweden, Helsinborg",Q1 2008,56.31,
"Sweden, Helsinborg",Q2 2008,54.08,
"Sweden, Helsinborg",Q3 2008,67.03,
"Sweden, Helsinborg",Q4 2008,66.01,
"Sweden, Helsinborg",Q1 2009,62.59,
"Sweden, Helsinborg",Q2 2009,48.19,
"Sweden, Helsinborg",Q3 2009,48.36,
"Sweden, Helsinborg",Q4 2009,69.61,
"Sweden, Helsinborg",Q1 2010,73.32,
"Sweden, Helsinborg",Q2 2010,73.32,
"Sweden, Helsinborg",Q3 2010,59.89,
"Sweden, Helsinborg",Q4 2010,91.48,
"Sweden, Helsinborg",Q1 2011,97.43,
"Sweden, Helsinborg",Q2 2011,75.29,
"Sweden, Helsinborg",Q3 2011,65.59,
"Sweden, Helsinborg",Q4 2011,80.66,
"Sweden, Helsinborg",Q1 2012,74.24,
"Sweden, Helsinborg",Q2 2012,55.15,
"Sweden, Helsinborg",Q3 2012,47.16,
"Sweden, Helsinborg",Q4 2012,38.24,
"Sweden, Helsinborg",Q1 2013,40.82,
"Sweden, Helsinborg",Q2 2013,54.64,
"Sweden, Helsinborg",Q3 2013,56.05,
"Sweden, Helsinborg",Q4 2013,51.42,
"Sweden, Helsinborg",Q1 2014,48.82,
"Sweden, Helsinborg",Q2 2014,54.84,
"Sweden, Helsinborg",Q3 2014,56.11,
"Sweden, Helsinborg",Q4 2014,64.26,
"Sweden, Helsinborg",Q1 2015,73.4,
"Sweden, Helsinborg",Q2 2015,71.18,
"Sweden, Helsinborg",Q3 2015,60.03,
"Sweden, Helsinborg",Q4 2015,69.66,
"Sweden, Helsinborg",Q1 2016,75.84,
"Sweden, Helsinborg",Q2 2016,62.82,
"Sweden, Helsinborg",Q3 2016,64.45,
"Sweden, Helsinborg",Q4 2016,52.6,
"Sweden, Helsinborg",Q1 2017,55.22,
"Sweden, Helsinborg",Q2 2017,48.59,
"Sweden, Helsinborg",Q3 2017,57.49,
"Sweden, Helsinborg",Q4 2017,57.6,
"Sweden, Helsinborg",Q1 2018,60.18,
"Sweden, Helsinborg",Q2 2018,60.96,
"Sweden, Helsinborg",Q3 2018,61.77,
"Sweden, Helsinborg",Q4 2018,65.21,
"Sweden, Helsinborg",Q1 2019,69.8,
"Sweden, Helsinborg",Q2 2019,74.48,
"Sweden, Helsinborg",Q3 2019,83.37,
"Sweden, Helsinborg",Q4 2019,85.73,
"Sweden, Helsinborg",Q1 2020,79.48,
"Sweden, Helsinborg",Q2 2020,77.38,
"Sweden, Helsinborg",Q3 2020,82.11,
"Sweden, Helsinborg",Q4 2020,84.14,
"Sweden, Helsinborg",Q1 2021,76.7,
"Sweden, Helsinborg",Q2 2021,76.12,
"Sweden, Helsinborg",Q3 2021,76.79,
"Sweden, Helsinborg",Q4 2021,76.71,
"Sweden, Helsinborg",Q1 2022,72.76,
"Sweden, Helsinborg",Q2 2022,77.12,
"Sweden, Helsinborg",Q3 2022,77.02,
"Sweden, Helsinborg",Q4 2022,79.96,
"Sweden, Helsinborg",Q1 2023,82.9,
"Sweden, Helsinborg",Q2 2023,83.24,
"Sweden, Helsinborg",Q3 2023,81.19,
"Sweden, Helsinborg",Q4 2023,90.89,
"Sweden, Helsinborg",Q1 2024,82.92,
"Sweden, Helsinborg",Q2 2024,83.71,
"Sweden, Helsinborg",Q3 2024,92.02,
"Sweden, Helsinborg",Q4 2024,74.19,
"Sweden, Helsinborg",Q1 2025,72.34,
"Sweden, Holmsund",Q2 2009,7.86,
"Sweden, Holmsund",Q3 2009,7.86,
"Sweden, Holmsund",Q4 2009,7.86,
"Sweden, Holmsund",Q1 2010,7.86,
"Sweden, Holmsund",Q4 2011,11.57,
"Sweden, Holmsund",Q1 2012,16.92,
"Sweden, Holmsund",Q2 2012,16.92,
"Sweden, Holmsund",Q3 2012,11.57,
"Sweden, Holmsund",Q4 2012,11.57,
"Sweden, Karlshamn",Q2 2014,11.57,
"Sweden, Karlshamn",Q4 2017,10.9,
"Sweden, Karlshamn",Q1 2018,10.31,
"Sweden, Karlshamn",Q2 2018,10.33,
"Sweden, Karlshamn",Q3 2018,10.33,
"Sweden, Karlshamn",Q4 2018,10.32,
"Sweden, Karlstad",Q1 2006,12.88,
"Sweden, Karlstad",Q2 2006,12.88,
"Sweden, Karlstad",Q3 2006,12.88,
"Sweden, Karlstad",Q4 2006,12.88,
"Sweden, Karlstad",Q1 2007,12.88,
"Sweden, Karlstad",Q2 2007,12.88,
"Sweden, Karlstad",Q3 2007,12.88,
"Sweden, Karlstad",Q4 2007,12.89,
"Sweden, Karlstad",Q1 2008,12.89,
"Sweden, Karlstad",Q2 2008,12.89,
"Sweden, Karlstad",Q3 2008,12.89,
"Sweden, Karlstad",Q4 2008,12.89,
"Sweden, Karlstad",Q1 2009,12.89,
"Sweden, Karlstad",Q2 2009,12.89,
"Sweden, Karlstad",Q3 2009,12.89,
"Sweden, Karlstad",Q4 2009,12.89,
"Sweden, Karlstad",Q1 2010,12.89,
"Sweden, Karlstad",Q2 2010,12.89,
"Sweden, Karlstad",Q3 2010,12.89,
"Sweden, Karlstad",Q4 2010,12.89,
"Sweden, Karlstad",Q1 2011,12.26,
"Sweden, Karlstad",Q2 2011,12.26,
"Sweden, Karlstad",Q3 2011,12.26,
"Sweden, Karlstad",Q4 2011,12.26,
"Sweden, Karlstad",Q1 2012,12.26,
"Sweden, Karlstad",Q2 2012,12.26,
"Sweden, Karlstad",Q3 2012,12.26,
"Sweden, Karlstad",Q4 2012,12.26,
"Sweden, Karlstad",Q1 2013,12.26,
"Sweden, Karlstad",Q2 2013,8.97,
"Sweden, Karlstad",Q3 2013,8.97,
"Sweden, Karlstad",Q4 2013,8.97,
"Sweden, Karlstad",Q1 2014,8.97,
"Sweden, Karlstad",Q2 2014,8.97,
"Sweden, Karlstad",Q3 2014,8.97,
"Sweden, Karlstad",Q4 2014,8.97,
"Sweden, Karlstad",Q1 2015,8.97,
"Sweden, Karlstad",Q2 2015,8.97,
"Sweden, Karlstad",Q3 2015,8.97,
"Sweden, Karlstad",Q4 2015,8.97,
"Sweden, Karlstad",Q1 2016,8.97,
"Sweden, Karlstad",Q2 2016,8.97,
"Sweden, Karlstad",Q3 2016,8.97,
"Sweden, Karlstad",Q4 2016,8.97,
"Sweden, Karlstad",Q1 2017,8.97,
"Sweden, Karlstad",Q2 2017,8.97,
"Sweden, Karlstad",Q3 2017,8.97,
"Sweden, Karlstad",Q4 2017,8.97,
"Sweden, Karlstad",Q1 2018,8.97,
"Sweden, Karlstad",Q2 2018,8.97,
"Sweden, Karlstad",Q3 2018,8.97,
"Sweden, Karlstad",Q4 2018,8.97,
"Sweden, Karlstad",Q1 2019,8.97,
"Sweden, Karlstad",Q2 2019,8.97,
"Sweden, Karlstad",Q3 2019,8.97,
"Sweden, Karlstad",Q4 2019,8.97,
"Sweden, Karlstad",Q1 2020,8.97,
"Sweden, Karlstad",Q2 2020,8.97,
"Sweden, Karlstad",Q3 2020,8.97,
"Sweden, Karlstad",Q4 2020,8.97,
"Sweden, Karlstad",Q1 2021,8.97,
"Sweden, Karlstad",Q2 2021,8.97,
"Sweden, Karlstad",Q3 2021,8.97,
"Sweden, Karlstad",Q4 2021,8.97,
"Sweden, Karlstad",Q1 2022,8.97,
"Sweden, Karlstad",Q2 2022,8.97,
"Sweden, Karlstad",Q3 2022,8.97,
"Sweden, Karlstad",Q4 2022,8.97,
"Sweden, Karlstad",Q1 2023,8.97,
"Sweden, Karlstad",Q2 2023,8.97,
"Sweden, Karlstad",Q3 2023,8.97,
"Sweden, Karlstad",Q4 2023,8.97,
"Sweden, Karlstad",Q1 2024,8.97,
"Sweden, Karlstad",Q2 2024,8.97,
"Sweden, Karlstad",Q3 2024,8.97,
"Sweden, Karlstad",Q4 2024,8.97,
"Sweden, Karlstad",Q1 2025,8.97,
"Sweden, Lysekil",Q1 2006,14.34,
"Sweden, Lysekil",Q2 2006,9.08,
"Sweden, Lysekil",Q3 2006,9.08,
"Sweden, Lysekil",Q4 2006,9.08,
"Sweden, Lysekil",Q1 2007,9.08,
"Sweden, Lysekil",Q2 2007,9.08,
"Sweden, Lysekil",Q3 2007,9.08,
"Sweden, Lysekil",Q4 2007,9.08,
"Sweden, Lysekil",Q1 2008,9.08,
"Sweden, Lysekil",Q2 2008,9.08,
"Sweden, Lysekil",Q3 2008,9.08,
"Sweden, Lysekil",Q4 2008,9.08,
"Sweden, Lysekil",Q1 2009,9.08,
"Sweden, Lysekil",Q2 2009,9.08,
"Sweden, Lysekil",Q3 2009,9.08,
"Sweden, Lysekil",Q4 2009,9.08,
"Sweden, Lysekil",Q1 2010,9.08,
"Sweden, Lysekil",Q2 2010,9.08,
"Sweden, Lysekil",Q3 2010,9.08,
"Sweden, Lysekil",Q4 2010,9.08,
"Sweden, Lysekil",Q1 2011,9.08,
"Sweden, Lysekil",Q2 2011,9.08,
"Sweden, Malmo",Q1 2006,23.07,
"Sweden, Malmo",Q2 2006,23.07,
"Sweden, Malmo",Q3 2006,23.07,
"Sweden, Malmo",Q4 2006,23.07,
"Sweden, Malmo",Q1 2007,39.07,
"Sweden, Malmo",Q2 2007,35.08,
"Sweden, Malmo",Q3 2007,38.25,
"Sweden, Malmo",Q4 2007,38.25,
"Sweden, Malmo",Q1 2008,29.86,
"Sweden, Malmo",Q2 2008,25.84,
"Sweden, Malmo",Q3 2008,25.86,
"Sweden, Malmo",Q4 2008,25.86,
"Sweden, Malmo",Q1 2009,25.86,
"Sweden, Malmo",Q2 2009,25.77,
"Sweden, Malmo",Q3 2009,25.53,
"Sweden, Malmo",Q4 2009,22.44,
"Sweden, Malmo",Q1 2010,25.72,
"Sweden, Malmo",Q2 2010,25.72,
"Sweden, Malmo",Q3 2010,26.97,
"Sweden, Malmo",Q4 2010,31.33,
"Sweden, Malmo",Q1 2011,31.33,
"Sweden, Malmo",Q2 2011,14.33,
"Sweden, Malmo",Q3 2011,14.33,
"Sweden, Malmo",Q4 2011,19.15,
"Sweden, Malmo",Q1 2012,11.64,
"Sweden, Malmo",Q2 2012,11.83,
"Sweden, Malmo",Q3 2012,11.83,
"Sweden, Malmo",Q4 2012,11.83,
"Sweden, Malmo",Q4 2013,11.8,
"Sweden, Malmo",Q4 2014,11.09,
"Sweden, Malmo",Q1 2015,11.09,
"Sweden, Malmo",Q3 2015,12.48,
"Sweden, Malmo",Q4 2015,12.48,
"Sweden, Malmo",Q1 2016,12.48,
"Sweden, Malmo",Q2 2016,12.83,
"Sweden, Malmo",Q3 2016,12.48,
"Sweden, Malmo",Q4 2017,12.48,
"Sweden, Malmo",Q1 2018,12.48,
"Sweden, Malmo",Q2 2018,12.48,
"Sweden, Malmo",Q3 2018,13.22,
"Sweden, Malmo",Q4 2018,12.48,
"Sweden, Malmo",Q1 2019,12.48,
"Sweden, Malmo",Q2 2019,23.01,
"Sweden, Malmo",Q3 2019,22.9,
"Sweden, Malmo",Q4 2023,9.69,
"Sweden, Malmo",Q1 2024,9.69,
"Sweden, Norrkoping",Q1 2006,28.04,
"Sweden, Norrkoping",Q2 2006,28.04,
"Sweden, Norrkoping",Q3 2006,27.37,
"Sweden, Norrkoping",Q4 2006,17.36,
"Sweden, Norrkoping",Q1 2007,17.36,
"Sweden, Norrkoping",Q2 2007,21.9,
"Sweden, Norrkoping",Q3 2007,20.36,
"Sweden, Norrkoping",Q4 2007,11.44,
"Sweden, Norrkoping",Q1 2008,10.84,
"Sweden, Norrkoping",Q2 2008,22.78,
"Sweden, Norrkoping",Q3 2008,32.63,
"Sweden, Norrkoping",Q4 2008,18.29,
"Sweden, Norrkoping",Q1 2009,18.29,
"Sweden, Norrkoping",Q2 2009,21.31,
"Sweden, Norrkoping",Q3 2009,11.98,
"Sweden, Norrkoping",Q4 2009,20.48,
"Sweden, Norrkoping",Q1 2010,25.49,
"Sweden, Norrkoping",Q2 2010,20.78,
"Sweden, Norrkoping",Q3 2010,20.78,
"Sweden, Norrkoping",Q4 2010,12.84,
"Sweden, Norrkoping",Q1 2011,24.05,
"Sweden, Norrkoping",Q2 2011,19.95,
"Sweden, Norrkoping",Q3 2011,10.94,
"Sweden, Norrkoping",Q4 2011,10.94,
"Sweden, Norrkoping",Q1 2012,13.48,
"Sweden, Norrkoping",Q2 2012,13.48,
"Sweden, Norrkoping",Q3 2012,11.1,
"Sweden, Norrkoping",Q4 2012,30.04,
"Sweden, Norrkoping",Q1 2013,30.68,
"Sweden, Norrkoping",Q2 2013,29.87,
"Sweden, Norrkoping",Q3 2013,39.35,
"Sweden, Norrkoping",Q4 2013,38.71,
"Sweden, Norrkoping",Q1 2014,35.69,
"Sweden, Norrkoping",Q2 2014,29.5,
"Sweden, Norrkoping",Q3 2014,28.86,
"Sweden, Norrkoping",Q4 2014,23.47,
"Sweden, Norrkoping",Q1 2015,23.66,
"Sweden, Norrkoping",Q2 2015,23.67,
"Sweden, Norrkoping",Q3 2015,16.25,
"Sweden, Norrkoping",Q4 2015,26.2,
"Sweden, Norrkoping",Q1 2016,30.6,
"Sweden, Norrkoping",Q2 2016,13.52,
"Sweden, Norrkoping",Q3 2016,13.52,
"Sweden, Norrkoping",Q4 2016,22.27,
"Sweden, Norrkoping",Q1 2017,33.66,
"Sweden, Norrkoping",Q2 2017,39.05,
"Sweden, Norrkoping",Q3 2017,41.37,
"Sweden, Norrkoping",Q4 2017,44.9,
"Sweden, Norrkoping",Q1 2018,41.04,
"Sweden, Norrkoping",Q2 2018,43.7,
"Sweden, Norrkoping",Q3 2018,45.34,
"Sweden, Norrkoping",Q4 2018,46,
"Sweden, Norrkoping",Q1 2019,47.88,
"Sweden, Norrkoping",Q2 2019,41.68,
"Sweden, Norrkoping",Q3 2019,52.18,
"Sweden, Norrkoping",Q4 2019,42.95,
"Sweden, Norrkoping",Q1 2020,42.95,
"Sweden, Norrkoping",Q2 2020,39.1,
"Sweden, Norrkoping",Q3 2020,36.51,
"Sweden, Norrkoping",Q4 2020,35.41,
"Sweden, Norrkoping",Q1 2021,35.41,
"Sweden, Norrkoping",Q2 2021,34.76,
"Sweden, Norrkoping",Q3 2021,34.76,
"Sweden, Norrkoping",Q4 2021,26.12,
"Sweden, Norrkoping",Q1 2022,27.47,
"Sweden, Norrkoping",Q2 2022,26.84,
"Sweden, Norrkoping",Q3 2022,26.85,
"Sweden, Norrkoping",Q4 2022,35.1,
"Sweden, Norrkoping",Q1 2023,37.22,
"Sweden, Norrkoping",Q2 2023,41.86,
"Sweden, Norrkoping",Q3 2023,41.8,
"Sweden, Norrkoping",Q4 2023,41.73,
"Sweden, Norrkoping",Q1 2024,41.74,
"Sweden, Norrkoping",Q2 2024,45.66,
"Sweden, Norrkoping",Q3 2024,45.7,
"Sweden, Norrkoping",Q4 2024,41.88,
"Sweden, Norrkoping",Q1 2025,41.88,
"Sweden, Oskarshamn",Q3 2008,10.32,
"Sweden, Oskarshamn",Q4 2008,17.24,
"Sweden, Oskarshamn",Q1 2009,18.11,
"Sweden, Oskarshamn",Q2 2009,18.11,
"Sweden, Oskarshamn",Q3 2009,12.74,
"Sweden, Oskarshamn",Q4 2009,12.74,
"Sweden, Oskarshamn",Q1 2010,12.74,
"Sweden, Oskarshamn",Q2 2010,12.74,
"Sweden, Oskarshamn",Q3 2010,12.74,
"Sweden, Oskarshamn",Q4 2010,12.74,
"Sweden, Oskarshamn",Q1 2011,12.74,
"Sweden, Oskarshamn",Q2 2011,12.74,
"Sweden, Oskarshamn",Q3 2011,12.74,
"Sweden, Oskarshamn",Q4 2011,12.74,
"Sweden, Oskarshamn",Q1 2012,12.74,
"Sweden, Oskarshamn",Q2 2012,12.74,
"Sweden, Oskarshamn",Q3 2012,12.74,
"Sweden, Oskarshamn",Q4 2012,14.7,
"Sweden, Oskarshamn",Q1 2013,14.7,
"Sweden, Oskarshamn",Q2 2013,14.7,
"Sweden, Oskarshamn",Q3 2013,14.7,
